constructorResultsId,raceId,constructorId,points,status,name,year
15762,1001,9,15.0,\N,Red Bull,2018
15763,1001,10,18.0,\N,Force India,2018
15764,1001,210,10.0,\N,Haas F1 Team,2018
15765,1001,5,2.0,\N,Toro Rosso,2018
15766,1001,15,1.0,\N,Sauber,2018
15767,1001,4,0.0,\N,Renault,2018
15768,1001,3,0.0,\N,Williams,2018
15769,1001,1,0.0,\N,McLaren,2018
15770,1002,131,40.0,\N,Mercedes,2018
15771,1002,6,30.0,\N,Ferrari,2018
15772,1002,9,10.0,\N,Red Bull,2018
15773,1002,210,0.0,\N,Haas F1 Team,2018
15774,1002,10,14.0,\N,Force India,2018
15775,1002,4,4.0,\N,Renault,2018
15776,1002,3,3.0,\N,Williams,2018
15777,1002,15,0.0,\N,Sauber,2018
15778,1002,1,0.0,\N,McLaren,2018
15779,1002,5,0.0,\N,Toro Rosso,2018
15780,1003,131,37.0,\N,Mercedes,2018
15781,1003,9,26.0,\N,Red Bull,2018
15782,1003,6,25.0,\N,Ferrari,2018
15783,1003,1,6.0,\N,McLaren,2018
15784,1003,4,5.0,\N,Renault,2018
15785,1003,15,2.0,\N,Sauber,2018
15786,1003,5,0.0,\N,Toro Rosso,2018
15787,1003,3,0.0,\N,Williams,2018
15788,1003,210,0.0,\N,Haas F1 Team,2018
15789,1003,10,0.0,\N,Force India,2018
15790,1004,131,43.0,\N,Mercedes,2018
15791,1004,6,27.0,\N,Ferrari,2018
15792,1004,9,18.0,\N,Red Bull,2018
15793,1004,15,6.0,\N,Sauber,2018
15794,1004,210,4.0,\N,Haas F1 Team,2018
15795,1004,10,3.0,\N,Force India,2018
15796,1004,4,0.0,\N,Renault,2018
15797,1004,1,0.0,\N,McLaren,2018
15798,1004,3,0.0,\N,Williams,2018
15799,1004,5,0.0,\N,Toro Rosso,2018
15800,1005,131,43.0,\N,Mercedes,2018
15801,1005,9,27.0,\N,Red Bull,2018
15802,1005,6,18.0,\N,Ferrari,2018
15803,1005,10,8.0,\N,Force India,2018
15804,1005,210,4.0,\N,Haas F1 Team,2018
15805,1005,4,1.0,\N,Renault,2018
15806,1005,5,0.0,\N,Toro Rosso,2018
15807,1005,15,0.0,\N,Sauber,2018
15808,1005,1,0.0,\N,McLaren,2018
15809,1005,3,0.0,\N,Williams,2018
15810,1006,6,37.0,\N,Ferrari,2018
15811,1006,9,18.0,\N,Red Bull,2018
15812,1006,131,25.0,\N,Mercedes,2018
15813,1006,4,14.0,\N,Renault,2018
15814,1006,10,4.0,\N,Force India,2018
15815,1006,210,0.0,\N,Haas F1 Team,2018
15816,1006,5,2.0,\N,Toro Rosso,2018
15817,1006,15,1.0,\N,Sauber,2018
15818,1006,1,0.0,\N,McLaren,2018
15819,1006,3,0.0,\N,Williams,2018
15822,1007,131,22.0,\N,Mercedes,2018
15823,1007,4,8.0,\N,Renault,2018
15824,1007,15,8.0,\N,Sauber,2018
15825,1007,1,4.0,\N,McLaren,2018
15826,1007,5,1.0,\N,Toro Rosso,2018
15827,1007,10,0.0,\N,Force India,2018
15828,1007,3,0.0,\N,Williams,2018
15829,1007,210,0.0,\N,Haas F1 Team,2018
15830,1008,131,35.0,\N,Mercedes,2018
15831,1008,9,30.0,\N,Red Bull,2018
15832,1008,6,23.0,\N,Ferrari,2018
15833,1008,15,6.0,\N,Sauber,2018
15834,1008,210,6.0,\N,Haas F1 Team,2018
15835,1008,10,1.0,\N,Force India,2018
15836,1008,5,0.0,\N,Toro Rosso,2018
15837,1008,4,0.0,\N,Renault,2018
15838,1008,1,0.0,\N,McLaren,2018
15839,1008,3,0.0,\N,Williams,2018
15840,1009,131,35.0,\N,Mercedes,2018
15841,1009,6,18.0,\N,Ferrari,2018
15842,1009,9,27.0,\N,Red Bull,2018
15843,1009,4,8.0,\N,Renault,2018
15844,1009,15,6.0,\N,Sauber,2018
15845,1009,10,4.0,\N,Force India,2018
15846,1009,210,3.0,\N,Haas F1 Team,2018
15847,1009,1,0.0,\N,McLaren,2018
15848,1009,5,0.0,\N,Toro Rosso,2018
15849,1009,3,0.0,\N,Williams,2018
15850,1010,131,44.0,\N,Mercedes,2019
15851,1010,9,15.0,\N,Red Bull,2019
15852,1010,6,22.0,\N,Ferrari,2019
15853,1010,210,8.0,\N,Haas F1 Team,2019
15854,1010,4,6.0,\N,Renault,2019
15855,1010,51,4.0,\N,Alfa Romeo,2019
15856,1010,211,2.0,\N,Racing Point,2019
15857,1010,5,1.0,\N,Toro Rosso,2019
15858,1010,1,0.0,\N,McLaren,2019
15859,1010,3,0.0,\N,Williams,2019
15860,1011,131,43.0,\N,Mercedes,2019
15861,1011,6,26.0,\N,Ferrari,2019
15862,1011,9,16.0,\N,Red Bull,2019
15863,1011,1,8.0,\N,McLaren,2019
15864,1011,51,6.0,\N,Alfa Romeo,2019
15865,1011,211,1.0,\N,Racing Point,2019
15866,1011,210,0.0,\N,Haas F1 Team,2019
15867,1011,3,0.0,\N,Williams,2019
15868,1011,4,0.0,\N,Renault,2019
15869,1011,5,2.0,\N,Toro Rosso,2019
15870,1012,131,43.0,\N,Mercedes,2019
15871,1012,6,25.0,\N,Ferrari,2019
15872,1012,9,21.0,\N,Red Bull,2019
15873,1012,4,6.0,\N,Renault,2019
15874,1012,211,4.0,\N,Racing Point,2019
15875,1012,51,2.0,\N,Alfa Romeo,2019
15876,1012,5,1.0,\N,Toro Rosso,2019
15877,1012,210,0.0,\N,Haas F1 Team,2019
15878,1012,1,0.0,\N,McLaren,2019
15879,1012,3,0.0,\N,Williams,2019
15880,1013,131,43.0,\N,Mercedes,2019
15881,1013,6,26.0,\N,Ferrari,2019
15882,1013,9,12.0,\N,Red Bull,2019
15883,1013,211,10.0,\N,Racing Point,2019
15884,1013,1,10.0,\N,McLaren,2019
15885,1013,51,1.0,\N,Alfa Romeo,2019
15886,1013,5,0.0,\N,Toro Rosso,2019
15887,1013,210,0.0,\N,Haas F1 Team,2019
15888,1013,4,0.0,\N,Renault,2019
15889,1013,3,0.0,\N,Williams,2019
15890,1014,131,44.0,\N,Mercedes,2019
15891,1014,9,23.0,\N,Red Bull,2019
15892,1014,6,22.0,\N,Ferrari,2019
15893,1014,210,7.0,\N,Haas F1 Team,2019
15894,1014,1,4.0,\N,McLaren,2019
15895,1014,5,2.0,\N,Toro Rosso,2019
15896,1014,4,0.0,\N,Renault,2019
15897,1014,51,0.0,\N,Alfa Romeo,2019
15898,1014,211,0.0,\N,Racing Point,2019
15899,1014,3,0.0,\N,Williams,2019
15900,1015,131,40.0,\N,Mercedes,2019
15901,1015,6,18.0,\N,Ferrari,2019
15902,1015,9,23.0,\N,Red Bull,2019
15903,1015,1,8.0,\N,McLaren,2019
15904,1015,5,10.0,\N,Toro Rosso,2019
15905,1015,4,2.0,\N,Renault,2019
15906,1015,210,1.0,\N,Haas F1 Team,2019
15907,1015,211,0.0,\N,Racing Point,2019
15908,1015,3,0.0,\N,Williams,2019
15909,1015,51,0.0,\N,Alfa Romeo,2019
15910,1016,131,38.0,\N,Mercedes,2019
15911,1016,6,33.0,\N,Ferrari,2019
15912,1016,9,14.0,\N,Red Bull,2019
15913,1016,4,14.0,\N,Renault,2019
15914,1016,211,2.0,\N,Racing Point,2019
15915,1016,5,1.0,\N,Toro Rosso,2019
15916,1016,1,0.0,\N,McLaren,2019
15917,1016,51,0.0,\N,Alfa Romeo,2019
15918,1016,210,0.0,\N,Haas F1 Team,2019
15919,1016,3,0.0,\N,Williams,2019
15920,1017,131,43.0,\N,Mercedes,2019
15921,1017,6,26.0,\N,Ferrari,2019
15922,1017,9,13.0,\N,Red Bull,2019
15923,1017,1,10.0,\N,McLaren,2019
15924,1017,4,4.0,\N,Renault,2019
15925,1017,51,6.0,\N,Alfa Romeo,2019
15926,1017,211,0.0,\N,Racing Point,2019
15927,1017,5,0.0,\N,Toro Rosso,2019
15928,1017,210,0.0,\N,Haas F1 Team,2019
15929,1017,3,0.0,\N,Williams,2019
15930,1018,9,32.0,\N,Red Bull,2019
15931,1018,6,30.0,\N,Ferrari,2019
15932,1018,131,25.0,\N,Mercedes,2019
15933,1018,1,12.0,\N,McLaren,2019
15934,1018,51,3.0,\N,Alfa Romeo,2019
15935,1018,211,0.0,\N,Racing Point,2019
15936,1018,4,0.0,\N,Renault,2019
15937,1018,5,0.0,\N,Toro Rosso,2019
15938,1018,210,0.0,\N,Haas F1 Team,2019
15939,1018,3,0.0,\N,Williams,2019
15940,1019,131,44.0,\N,Mercedes,2019
15941,1019,6,15.0,\N,Ferrari,2019
15942,1019,9,22.0,\N,Red Bull,2019
15943,1019,1,8.0,\N,McLaren,2019
15944,1019,4,7.0,\N,Renault,2019
15945,1019,51,4.0,\N,Alfa Romeo,2019
15946,1019,5,2.0,\N,Toro Rosso,2019
15947,1019,211,0.0,\N,Racing Point,2019
15948,1019,3,0.0,\N,Williams,2019
15949,1019,210,0.0,\N,Haas F1 Team,2019
15950,1020,9,26.0,\N,Red Bull,2019
15951,1020,6,18.0,\N,Ferrari,2019
15952,1020,5,23.0,\N,Toro Rosso,2019
15953,1020,211,12.0,\N,Racing Point,2019
15954,1020,1,10.0,\N,McLaren,2019
15955,1020,51,0.0,\N,Alfa Romeo,2019
15956,1020,210,10.0,\N,Haas F1 Team,2019
15957,1020,131,2.0,\N,Mercedes,2019
15958,1020,3,1.0,\N,Williams,2019
15959,1020,4,0.0,\N,Renault,2019
15960,1021,131,29.0,\N,Mercedes,2019
15961,1021,9,27.0,\N,Red Bull,2019
15962,1021,6,27.0,\N,Ferrari,2019
15963,1021,1,12.0,\N,McLaren,2019
15964,1021,51,6.0,\N,Alfa Romeo,2019
15965,1021,5,1.0,\N,Toro Rosso,2019
15966,1021,211,0.0,\N,Racing Point,2019
15967,1021,4,0.0,\N,Renault,2019
15968,1021,210,0.0,\N,Haas F1 Team,2019
15969,1021,3,0.0,\N,Williams,2019
15970,1022,6,38.0,\N,Ferrari,2019
15971,1022,131,33.0,\N,Mercedes,2019
15972,1022,9,10.0,\N,Red Bull,2019
15973,1022,211,9.0,\N,Racing Point,2019
15974,1022,5,8.0,\N,Toro Rosso,2019
15975,1022,4,4.0,\N,Renault,2019
15976,1022,1,0.0,\N,McLaren,2019
15977,1022,210,0.0,\N,Haas F1 Team,2019
15978,1022,3,0.0,\N,Williams,2019
15979,1022,51,0.0,\N,Alfa Romeo,2019
15980,1023,6,25.0,\N,Ferrari,2019
15981,1023,131,34.0,\N,Mercedes,2019
15982,1023,4,22.0,\N,Renault,2019
15983,1023,9,12.0,\N,Red Bull,2019
15984,1023,211,6.0,\N,Racing Point,2019
15985,1023,51,2.0,\N,Alfa Romeo,2019
15986,1023,1,1.0,\N,McLaren,2019
15987,1023,5,0.0,\N,Toro Rosso,2019
15988,1023,3,0.0,\N,Williams,2019
15989,1023,210,0.0,\N,Haas F1 Team,2019
15990,1024,6,43.0,\N,Ferrari,2019
15991,1024,9,23.0,\N,Red Bull,2019
15992,1024,131,22.0,\N,Mercedes,2019
15993,1024,1,6.0,\N,McLaren,2019
15994,1024,5,4.0,\N,Toro Rosso,2019
15995,1024,4,2.0,\N,Renault,2019
15996,1024,51,1.0,\N,Alfa Romeo,2019
15997,1024,210,0.0,\N,Haas F1 Team,2019
15998,1024,211,0.0,\N,Racing Point,2019
15999,1024,3,0.0,\N,Williams,2019
16000,1025,131,44.0,\N,Mercedes,2019
16001,1025,6,15.0,\N,Ferrari,2019
16002,1025,9,22.0,\N,Red Bull,2019
16003,1025,1,12.0,\N,McLaren,2019
16004,1025,211,6.0,\N,Racing Point,2019
16005,1025,210,2.0,\N,Haas F1 Team,2019
16006,1025,4,1.0,\N,Renault,2019
16007,1025,5,0.0,\N,Toro Rosso,2019
16008,1025,51,0.0,\N,Alfa Romeo,2019
16009,1025,3,0.0,\N,Williams,2019
16010,1026,131,41.0,\N,Mercedes,2019
16011,1026,6,26.0,\N,Ferrari,2019
16012,1026,9,12.0,\N,Red Bull,2019
16013,1026,1,10.0,\N,McLaren,2019
16014,1026,4,0.0,\N,Renault,2019
16015,1026,5,7.0,\N,Toro Rosso,2019
16016,1026,211,6.0,\N,Racing Point,2019
16017,1026,51,0.0,\N,Alfa Romeo,2019
16018,1026,210,0.0,\N,Haas F1 Team,2019
16019,1026,3,0.0,\N,Williams,2019
16020,1027,131,40.0,\N,Mercedes,2019
16021,1027,6,31.0,\N,Ferrari,2019
16022,1027,9,18.0,\N,Red Bull,2019
16023,1027,211,6.0,\N,Racing Point,2019
16024,1027,4,5.0,\N,Renault,2019
16025,1027,5,2.0,\N,Toro Rosso,2019
16026,1027,1,0.0,\N,McLaren,2019
16027,1027,51,0.0,\N,Alfa Romeo,2019
16028,1027,210,0.0,\N,Haas F1 Team,2019
16029,1027,3,0.0,\N,Williams,2019
16030,1028,131,43.0,\N,Mercedes,2019
16031,1028,9,25.0,\N,Red Bull,2019
16032,1028,6,13.0,\N,Ferrari,2019
16033,1028,4,10.0,\N,Renault,2019
16034,1028,1,10.0,\N,McLaren,2019
16035,1028,211,1.0,\N,Racing Point,2019
16036,1028,51,0.0,\N,Alfa Romeo,2019
16037,1028,5,0.0,\N,Toro Rosso,2019
16038,1028,210,0.0,\N,Haas F1 Team,2019
16039,1028,3,0.0,\N,Williams,2019
16040,1029,9,25.0,\N,Red Bull,2019
16041,1029,5,19.0,\N,Toro Rosso,2019
16042,1029,1,19.0,\N,McLaren,2019
16043,1029,51,22.0,\N,Alfa Romeo,2019
16044,1029,4,8.0,\N,Renault,2019
16045,1029,131,6.0,\N,Mercedes,2019
16046,1029,211,2.0,\N,Racing Point,2019
16047,1029,210,0.0,\N,Haas F1 Team,2019
16048,1029,3,0.0,\N,Williams,2019
16049,1029,6,0.0,\N,Ferrari,2019
16050,1030,131,38.0,\N,Mercedes,2019
16051,1030,9,26.0,\N,Red Bull,2019
16052,1030,6,25.0,\N,Ferrari,2019
16053,1030,211,6.0,\N,Racing Point,2019
16054,1030,1,5.0,\N,McLaren,2019
16055,1030,5,2.0,\N,Toro Rosso,2019
16056,1030,4,0.0,\N,Renault,2019
16057,1030,51,0.0,\N,Alfa Romeo,2019
16058,1030,210,0.0,\N,Haas F1 Team,2019
16059,1030,3,0.0,\N,Williams,2019
16060,1031,131,37.0,\N,Mercedes,2020
16061,1031,6,19.0,\N,Ferrari,2020
16062,1031,1,26.0,\N,McLaren,2020
16063,1031,211,8.0,\N,Racing Point,2020
16064,1031,213,6.0,\N,AlphaTauri,2020
16065,1031,4,4.0,\N,Renault,2020
16066,1031,51,2.0,\N,Alfa Romeo,2020
16067,1031,3,0.0,\N,Williams,2020
16068,1031,9,0.0,\N,Red Bull,2020
16069,1031,210,0.0,\N,Haas F1 Team,2020
16070,1032,131,43.0,\N,Mercedes,2020
16071,1032,9,27.0,\N,Red Bull,2020
16072,1032,1,13.0,\N,McLaren,2020
16073,1032,211,14.0,\N,Racing Point,2020
16074,1032,4,4.0,\N,Renault,2020
16075,1032,213,1.0,\N,AlphaTauri,2020
16076,1032,51,0.0,\N,Alfa Romeo,2020
16077,1032,210,0.0,\N,Haas F1 Team,2020
16078,1032,3,0.0,\N,Williams,2020
16079,1032,6,0.0,\N,Ferrari,2020
16080,1033,131,41.0,\N,Mercedes,2020
16081,1033,9,28.0,\N,Red Bull,2020
16082,1033,211,18.0,\N,Racing Point,2020
16083,1033,6,8.0,\N,Ferrari,2020
16084,1033,4,4.0,\N,Renault,2020
16085,1033,210,1.0,\N,Haas F1 Team,2020
16086,1033,1,2.0,\N,McLaren,2020
16087,1033,213,0.0,\N,AlphaTauri,2020
16088,1033,51,0.0,\N,Alfa Romeo,2020
16089,1033,3,0.0,\N,Williams,2020
16090,1034,131,25.0,\N,Mercedes,2020
16091,1034,9,23.0,\N,Red Bull,2020
16092,1034,6,16.0,\N,Ferrari,2020
16093,1034,4,20.0,\N,Renault,2020
16094,1034,1,10.0,\N,McLaren,2020
16095,1034,213,6.0,\N,AlphaTauri,2020
16096,1034,211,2.0,\N,Racing Point,2020
16097,1034,3,0.0,\N,Williams,2020
16098,1034,51,0.0,\N,Alfa Romeo,2020
16099,1034,210,0.0,\N,Haas F1 Team,2020
16100,1035,9,35.0,\N,Red Bull,2020
16101,1035,131,34.0,\N,Mercedes,2020
16102,1035,6,12.0,\N,Ferrari,2020
16103,1035,211,14.0,\N,Racing Point,2020
16104,1035,4,4.0,\N,Renault,2020
16105,1035,1,2.0,\N,McLaren,2020
16106,1035,213,1.0,\N,AlphaTauri,2020
16107,1035,51,0.0,\N,Alfa Romeo,2020
16108,1035,210,0.0,\N,Haas F1 Team,2020
16109,1035,3,0.0,\N,Williams,2020
16110,1036,131,41.0,\N,Mercedes,2020
16111,1036,9,22.0,\N,Red Bull,2020
16112,1036,211,22.0,\N,Racing Point,2020
16113,1036,1,9.0,\N,McLaren,2020
16114,1036,6,6.0,\N,Ferrari,2020
16115,1036,213,2.0,\N,AlphaTauri,2020
16116,1036,4,0.0,\N,Renault,2020
16117,1036,51,0.0,\N,Alfa Romeo,2020
16118,1036,210,0.0,\N,Haas F1 Team,2020
16119,1036,3,0.0,\N,Williams,2020
16120,1037,131,43.0,\N,Mercedes,2020
16121,1037,9,23.0,\N,Red Bull,2020
16122,1037,4,23.0,\N,Renault,2020
16123,1037,1,6.0,\N,McLaren,2020
16124,1037,213,4.0,\N,AlphaTauri,2020
16125,1037,211,3.0,\N,Racing Point,2020
16126,1037,51,0.0,\N,Alfa Romeo,2020
16127,1037,6,0.0,\N,Ferrari,2020
16128,1037,210,0.0,\N,Haas F1 Team,2020
16129,1037,3,0.0,\N,Williams,2020
16130,1038,213,27.0,\N,AlphaTauri,2020
16131,1038,1,30.0,\N,McLaren,2020
16132,1038,211,16.0,\N,Racing Point,2020
16133,1038,131,17.0,\N,Mercedes,2020
16134,1038,4,12.0,\N,Renault,2020
16135,1038,3,0.0,\N,Williams,2020
16136,1038,210,0.0,\N,Haas F1 Team,2020
16137,1038,51,0.0,\N,Alfa Romeo,2020
16138,1038,9,0.0,\N,Red Bull,2020
16139,1038,6,0.0,\N,Ferrari,2020
16140,1039,131,44.0,\N,Mercedes,2020
16141,1039,9,15.0,\N,Red Bull,2020
16142,1039,4,12.0,\N,Renault,2020
16143,1039,211,10.0,\N,Racing Point,2020
16144,1039,1,8.0,\N,McLaren,2020
16145,1039,213,6.0,\N,AlphaTauri,2020
16146,1039,6,5.0,\N,Ferrari,2020
16147,1039,51,2.0,\N,Alfa Romeo,2020
16148,1039,3,0.0,\N,Williams,2020
16149,1039,210,0.0,\N,Haas F1 Team,2020
16150,1040,131,41.0,\N,Mercedes,2020
16151,1040,9,19.0,\N,Red Bull,2020
16152,1040,211,12.0,\N,Racing Point,2020
16153,1040,4,16.0,\N,Renault,2020
16154,1040,6,8.0,\N,Ferrari,2020
16155,1040,213,6.0,\N,AlphaTauri,2020
16156,1040,51,0.0,\N,Alfa Romeo,2020
16157,1040,210,0.0,\N,Haas F1 Team,2020
16158,1040,1,0.0,\N,McLaren,2020
16159,1040,3,0.0,\N,Williams,2020
16160,1041,131,25.0,\N,Mercedes,2020
16161,1041,9,19.0,\N,Red Bull,2020
16162,1041,4,15.0,\N,Renault,2020
16163,1041,211,16.0,\N,Racing Point,2020
16164,1041,1,10.0,\N,McLaren,2020
16165,1041,213,8.0,\N,AlphaTauri,2020
16166,1041,6,6.0,\N,Ferrari,2020
16167,1041,210,2.0,\N,Haas F1 Team,2020
16168,1041,51,1.0,\N,Alfa Romeo,2020
16169,1041,3,0.0,\N,Williams,2020
16170,1042,131,44.0,\N,Mercedes,2020
16171,1042,9,15.0,\N,Red Bull,2020
16172,1042,6,13.0,\N,Ferrari,2020
16173,1042,213,10.0,\N,AlphaTauri,2020
16174,1042,1,8.0,\N,McLaren,2020
16175,1042,211,6.0,\N,Racing Point,2020
16176,1042,4,6.0,\N,Renault,2020
16177,1042,51,0.0,\N,Alfa Romeo,2020
16178,1042,3,0.0,\N,Williams,2020
16179,1042,210,0.0,\N,Haas F1 Team,2020
16180,1043,131,44.0,\N,Mercedes,2020
16181,1043,4,15.0,\N,Renault,2020
16182,1043,213,12.0,\N,AlphaTauri,2020
16183,1043,6,10.0,\N,Ferrari,2020
16184,1043,211,8.0,\N,Racing Point,2020
16185,1043,1,10.0,\N,McLaren,2020
16186,1043,51,3.0,\N,Alfa Romeo,2020
16187,1043,3,0.0,\N,Williams,2020
16188,1043,210,0.0,\N,Haas F1 Team,2020
16189,1043,9,0.0,\N,Red Bull,2020
16190,1044,131,25.0,\N,Mercedes,2020
16191,1044,211,20.0,\N,Racing Point,2020
16192,1044,6,27.0,\N,Ferrari,2020
16193,1044,1,15.0,\N,McLaren,2020
16194,1044,9,14.0,\N,Red Bull,2020
16195,1044,4,1.0,\N,Renault,2020
16196,1044,213,0.0,\N,AlphaTauri,2020
16197,1044,51,0.0,\N,Alfa Romeo,2020
16198,1044,3,0.0,\N,Williams,2020
16199,1044,210,0.0,\N,Haas F1 Team,2020
16200,1045,131,29.0,\N,Mercedes,2020
16201,1045,9,34.0,\N,Red Bull,2020
16202,1045,1,22.0,\N,McLaren,2020
16203,1045,213,8.0,\N,AlphaTauri,2020
16204,1045,4,8.0,\N,Renault,2020
16205,1045,6,1.0,\N,Ferrari,2020
16206,1045,3,0.0,\N,Williams,2020
16207,1045,51,0.0,\N,Alfa Romeo,2020
16208,1045,210,0.0,\N,Haas F1 Team,2020
16209,1045,211,0.0,\N,Racing Point,2020
16210,1046,211,40.0,\N,Racing Point,2020
16211,1046,4,28.0,\N,Renault,2020
16212,1046,1,13.0,\N,McLaren,2020
16213,1046,9,8.0,\N,Red Bull,2020
16214,1046,213,6.0,\N,AlphaTauri,2020
16215,1046,131,7.0,\N,Mercedes,2020
16216,1046,6,0.0,\N,Ferrari,2020
16217,1046,51,0.0,\N,Alfa Romeo,2020
16218,1046,210,0.0,\N,Haas F1 Team,2020
16219,1046,3,0.0,\N,Williams,2020
16220,1047,9,37.0,\N,Red Bull,2020
16221,1047,131,33.0,\N,Mercedes,2020
16222,1047,1,18.0,\N,McLaren,2020
16223,1047,4,9.0,\N,Renault,2020
16224,1047,213,4.0,\N,AlphaTauri,2020
16225,1047,211,1.0,\N,Racing Point,2020
16226,1047,51,0.0,\N,Alfa Romeo,2020
16227,1047,6,0.0,\N,Ferrari,2020
16228,1047,3,0.0,\N,Williams,2020
16229,1047,210,0.0,\N,Haas F1 Team,2020
16230,1052,131,41.0,\N,Mercedes,2021
16231,1052,9,28.0,\N,Red Bull,2021
16232,1052,1,18.0,\N,McLaren,2021
16233,1052,6,12.0,\N,Ferrari,2021
16234,1052,213,2.0,\N,AlphaTauri,2021
16235,1052,117,1.0,\N,Aston Martin,2021
16236,1052,51,0.0,\N,Alfa Romeo,2021
16237,1052,214,0.0,\N,Alpine F1 Team,2021
16238,1052,3,0.0,\N,Williams,2021
16239,1052,210,0.0,\N,Haas F1 Team,2021
16240,1053,9,25.0,\N,Red Bull,2021
16241,1053,131,19.0,\N,Mercedes,2021
16242,1053,1,23.0,\N,McLaren,2021
16243,1053,6,22.0,\N,Ferrari,2021
16244,1053,117,4.0,\N,Aston Martin,2021
16245,1053,213,6.0,\N,AlphaTauri,2021
16246,1053,51,0.0,\N,Alfa Romeo,2021
16247,1053,214,3.0,\N,Alpine F1 Team,2021
16248,1053,210,0.0,\N,Haas F1 Team,2021
16249,1053,3,0.0,\N,Williams,2021
16250,1054,131,41.0,\N,Mercedes,2021
16251,1054,9,30.0,\N,Red Bull,2021
16252,1054,1,12.0,\N,McLaren,2021
16253,1054,6,8.0,\N,Ferrari,2021
16254,1054,214,10.0,\N,Alpine F1 Team,2021
16255,1054,213,1.0,\N,AlphaTauri,2021
16256,1054,51,0.0,\N,Alfa Romeo,2021
16257,1054,117,0.0,\N,Aston Martin,2021
16258,1054,3,0.0,\N,Williams,2021
16259,1054,210,0.0,\N,Haas F1 Team,2021
16260,1055,131,40.0,\N,Mercedes,2021
16261,1055,9,29.0,\N,Red Bull,2021
16262,1055,6,18.0,\N,Ferrari,2021
16263,1055,1,12.0,\N,McLaren,2021
16264,1055,214,2.0,\N,Alpine F1 Team,2021
16265,1055,213,1.0,\N,AlphaTauri,2021
16266,1055,117,0.0,\N,Aston Martin,2021
16267,1055,51,0.0,\N,Alfa Romeo,2021
16268,1055,3,0.0,\N,Williams,2021
16269,1055,210,0.0,\N,Haas F1 Team,2021
16270,1056,6,18.0,\N,Ferrari,2021
16271,1056,9,37.0,\N,Red Bull,2021
16272,1056,1,15.0,\N,McLaren,2021
16273,1056,117,14.0,\N,Aston Martin,2021
16274,1056,213,8.0,\N,AlphaTauri,2021
16275,1056,131,7.0,\N,Mercedes,2021
16276,1056,214,2.0,\N,Alpine F1 Team,2021
16277,1056,51,1.0,\N,Alfa Romeo,2021
16278,1056,3,0.0,\N,Williams,2021
16279,1056,210,0.0,\N,Haas F1 Team,2021
16280,1057,9,25.0,\N,Red Bull,2021
16281,1057,117,18.0,\N,Aston Martin,2021
16282,1057,213,21.0,\N,AlphaTauri,2021
16283,1057,6,16.0,\N,Ferrari,2021
16284,1057,1,12.0,\N,McLaren,2021
16285,1057,214,8.0,\N,Alpine F1 Team,2021
16286,1057,51,1.0,\N,Alfa Romeo,2021
16287,1057,131,0.0,\N,Mercedes,2021
16288,1057,210,0.0,\N,Haas F1 Team,2021
16289,1057,3,0.0,\N,Williams,2021
16290,1059,9,41.0,\N,Red Bull,2021
16291,1059,131,30.0,\N,Mercedes,2021
16292,1059,1,18.0,\N,McLaren,2021
16293,1059,213,6.0,\N,AlphaTauri,2021
16294,1059,214,4.0,\N,Alpine F1 Team,2021
16295,1059,117,3.0,\N,Aston Martin,2021
16296,1059,6,0.0,\N,Ferrari,2021
16297,1059,3,0.0,\N,Williams,2021
16298,1059,51,0.0,\N,Alfa Romeo,2021
16299,1059,210,0.0,\N,Haas F1 Team,2021
16300,1058,9,37.0,\N,Red Bull,2021
16301,1058,131,34.0,\N,Mercedes,2021
16302,1058,1,10.0,\N,McLaren,2021
16303,1058,6,14.0,\N,Ferrari,2021
16304,1058,117,4.0,\N,Aston Martin,2021
16305,1058,214,2.0,\N,Alpine F1 Team,2021
16306,1058,213,1.0,\N,AlphaTauri,2021
16307,1058,51,0.0,\N,Alfa Romeo,2021
16308,1058,210,0.0,\N,Haas F1 Team,2021
16309,1058,3,0.0,\N,Williams,2021
16310,1060,9,34.0,\N,Red Bull,2021
16311,1060,131,30.0,\N,Mercedes,2021
16312,1060,1,21.0,\N,McLaren,2021
16313,1060,6,14.0,\N,Ferrari,2021
16314,1060,213,2.0,\N,AlphaTauri,2021
16315,1060,214,1.0,\N,Alpine F1 Team,2021
16316,1060,3,0.0,\N,Williams,2021
16317,1060,117,0.0,\N,Aston Martin,2021
16318,1060,51,0.0,\N,Alfa Romeo,2021
16319,1060,210,0.0,\N,Haas F1 Team,2021
16320,1061,131,43.0,\N,Mercedes,2021
16321,1061,6,26.0,\N,Ferrari,2021
16322,1061,1,22.0,\N,McLaren,2021
16323,1061,214,8.0,\N,Alpine F1 Team,2021
16324,1061,117,4.0,\N,Aston Martin,2021
16325,1061,213,1.0,\N,AlphaTauri,2021
16326,1061,3,0.0,\N,Williams,2021
16327,1061,51,0.0,\N,Alfa Romeo,2021
16328,1061,9,3.0,\N,Red Bull,2021
16329,1061,210,0.0,\N,Haas F1 Team,2021
16330,1062,214,37.0,\N,Alpine F1 Team,2021
16331,1062,117,0.0,\N,Aston Martin,2021
16332,1062,131,18.0,\N,Mercedes,2021
16333,1062,6,15.0,\N,Ferrari,2021
16334,1062,213,19.0,\N,AlphaTauri,2021
16335,1062,3,10.0,\N,Williams,2021
16336,1062,9,2.0,\N,Red Bull,2021
16337,1062,51,1.0,\N,Alfa Romeo,2021
